product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams
P04337,Zara Hoodie Cream,Tops,Hoodie,Zara,Yellow,S,formal,Festive,2687,3347.25,1074.8,2021-03-19,True,SUP0184,124
P04338,Pepe Jeans Track Pants Green,Activewear,Track Pants,Pepe Jeans,Purple,XS,luxury,Monsoon,1134,1410.24,642.23,2024-05-27,True,SUP0187,1129
P04339,Forever 21 Heels Coral,Footwear,Heels,Forever 21,Red,XXL,minimalist,Monsoon,4143,5962.42,1489.53,2023-10-22,False,SUP0126,844
P04340,Cover Story Coat Brown,Outerwear,Coat,Cover Story,Grey,S,casual,Winter,8934,10654.91,3587.31,2020-01-17,True,SUP0394,406
P04341,W Windbreaker Brown,Outerwear,Windbreaker,W,Olive,XXL,sporty,Winter,6145,8620.03,2784.61,2022-04-14,False,SUP0257,710
P04342,Here&Now Sports Shoes Grey,Footwear,Sports Shoes,Here&Now,Green,Free Size,casual,Festive,4036,4626.57,1487.66,2021-02-15,True,SUP0069,1917
P04343,FabIndia Shirt Green,Tops,Shirt,FabIndia,Maroon,XS,party,Winter,1116,1646.13,667.65,2023-05-30,True,SUP0364,766
P04344,All About You Oxford Mustard,Footwear,Oxford,All About You,Purple,XS,streetwear,Festive,3600,5110.96,1895.73,2021-08-12,True,SUP0400,507
P04345,Forever 21 Skirt Purple,Bottoms,Skirt,Forever 21,Teal,XS,streetwear,Summer,1925,2189.74,876.39,2023-06-12,True,SUP0220,1671
P04346,Libas Trousers Red,Bottoms,Trousers,Libas,Purple,M,luxury,All Season,4997,7379.48,2010.54,2022-07-14,True,SUP0181,1242
P04347,Allen Solly Running Shoes Olive,Activewear,Running Shoes,Allen Solly,Beige,XS,formal,Monsoon,2609,2939.41,1410.68,2021-10-01,False,SUP0361,1433
P04348,Van Heusen Evening Gown Red,Dresses,Evening Gown,Van Heusen,Mustard,L,formal,Summer,1821,2422.84,824.96,2022-05-19,True,SUP0228,1775
P04349,Blackberrys Bra Black,Innerwear,Bra,Blackberrys,Teal,S,streetwear,Festive,167,211.61,58.78,2020-06-11,True,SUP0318,504
P04350,LIFE Palazzo Maroon,Bottoms,Palazzo,LIFE,Cream,M,minimalist,Monsoon,3135,3779.89,1564.51,2023-01-06,True,SUP0091,1323
P04351,AND Anarkali Mustard,Ethnic Wear,Anarkali,AND,Beige,Free Size,minimalist,Summer,4282,5446.83,1515.72,2021-11-06,True,SUP0196,551
P04352,Nykaa Fashion Blazer Orange,Outerwear,Blazer,Nykaa Fashion,Mustard,Free Size,luxury,Festive,1105,1557.35,519.06,2020-03-21,True,SUP0186,496
P04353,W Dupatta Purple,Ethnic Wear,Dupatta,W,Teal,XXL,formal,Summer,3967,5257.76,1593.53,2020-02-11,True,SUP0354,138
P04354,Lee Polo Pink,Tops,Polo,Lee,Navy,XS,bohemian,Monsoon,3805,4278.98,2095.33,2023-11-04,True,SUP0370,352
P04355,Calvin Klein Salwar Suit Purple,Dresses,Salwar Suit,Calvin Klein,White,XS,casual,Festive,3258,3753.67,1506.61,2020-07-26,True,SUP0156,1506
P04356,Blackberrys Casual Dress Black,Dresses,Casual Dress,Blackberrys,Green,M,party,All Season,6986,7916.22,3098.5,2022-02-18,True,SUP0019,1398
P04357,Marks & Spencer Blouse Orange,Tops,Blouse,Marks & Spencer,Orange,Free Size,ethnic,Festive,2449,3168.94,1077.28,2024-01-28,True,SUP0227,748
P04358,Aurelia Running Shoes Beige,Activewear,Running Shoes,Aurelia,Black,S,sporty,Monsoon,1304,1855.62,620.03,2022-08-08,True,SUP0258,1890
P04359,Biba Hoodie Teal,Tops,Hoodie,Biba,Navy,Free Size,ethnic,Monsoon,1556,1750.82,568.23,2022-01-02,True,SUP0373,855
P04360,Mamaearth Casual Dress Grey,Dresses,Casual Dress,Mamaearth,Brown,S,casual,Festive,676,948.73,350.35,2020-11-09,True,SUP0059,1811
P04361,Levis Kurta Maroon,Ethnic Wear,Kurta,Levis,Green,Free Size,bohemian,All Season,3826,5130.42,1909.97,2022-10-11,True,SUP0004,980
P04362,U.S. Polo Socks Grey,Innerwear,Socks,U.S. Polo,Cream,XL,sporty,Monsoon,310,428.21,179.45,2021-07-28,True,SUP0235,589
P04363,Tommy Hilfiger Tank Top Green,Tops,Tank Top,Tommy Hilfiger,Yellow,XS,luxury,Winter,3876,5476.52,1829.65,2020-04-27,True,SUP0341,650
P04364,Aurelia Belt Green,Accessories,Belt,Aurelia,Olive,XXL,luxury,Festive,3471,4811.01,1589.25,2024-05-05,True,SUP0277,664
P04365,Nykaa Fashion Churidar Coral,Ethnic Wear,Churidar,Nykaa Fashion,Maroon,S,formal,All Season,3690,4974.75,1652.96,2021-05-13,True,SUP0327,1858
P04366,Spykar Socks Mint,Innerwear,Socks,Spykar,Red,XXL,casual,Winter,160,215.8,70.09,2022-10-03,True,SUP0241,1431
P04367,Only Sports Shoes Orange,Footwear,Sports Shoes,Only,Navy,XL,party,All Season,1683,2404.91,834.7,2021-11-03,False,SUP0085,231
P04368,Tommy Hilfiger Thermal Innerwear Coral,Innerwear,Thermal Innerwear,Tommy Hilfiger,Grey,XL,office,Monsoon,599,780.75,270.45,2021-06-10,True,SUP0249,266
P04369,Mango Crop Top Mustard,Tops,Crop Top,Mango,Mint,M,sporty,Winter,647,884.92,259.92,2023-03-22,True,SUP0153,534
P04370,Mamaearth Hoodie Coral,Tops,Hoodie,Mamaearth,White,S,formal,Winter,1583,2023.54,734.52,2023-09-22,False,SUP0106,1277
P04371,Aurelia Hoodie Grey,Tops,Hoodie,Aurelia,Brown,Free Size,party,Winter,2046,3015.82,1176.13,2022-02-28,False,SUP0171,1504
P04372,Here&Now Coat Cream,Outerwear,Coat,Here&Now,Maroon,XXL,minimalist,Summer,10658,11950.08,4583.97,2021-10-04,True,SUP0393,1477
P04373,Adidas Palazzo Coral,Bottoms,Palazzo,Adidas,Orange,Free Size,minimalist,All Season,2317,3153.86,852.44,2020-04-14,False,SUP0151,1268
P04374,Peter England Shorts Teal,Bottoms,Shorts,Peter England,Black,M,casual,Festive,1700,1919.76,794.79,2021-05-07,True,SUP0277,1861
P04375,Biba Compression Tights Red,Activewear,Compression Tights,Biba,Orange,XXL,office,All Season,1926,2399.44,1025.35,2021-06-18,True,SUP0046,947
P04376,True Blue Watch Yellow,Accessories,Watch,True Blue,Grey,L,formal,Summer,7727,9493.59,2741.53,2021-12-02,True,SUP0250,118
P04377,Nykaa Fashion Evening Gown Yellow,Dresses,Evening Gown,Nykaa Fashion,Olive,L,minimalist,Festive,11514,12863.89,5055.2,2023-12-08,True,SUP0329,1287
P04378,Reebok Thermal Innerwear Brown,Innerwear,Thermal Innerwear,Reebok,Coral,S,party,Monsoon,612,908.78,233.51,2024-02-11,True,SUP0010,1889
P04379,H&M Boxers Orange,Innerwear,Boxers,H&M,Brown,XL,ethnic,Summer,482,681.25,238.26,2023-07-06,False,SUP0157,1162
P04380,True Blue T-Shirt Mustard,Tops,T-Shirt,True Blue,Orange,S,luxury,Winter,3167,4566.15,1719.89,2021-01-24,True,SUP0067,831
P04381,Aurelia Coat Mint,Outerwear,Coat,Aurelia,Brown,S,ethnic,Monsoon,3657,4066.96,1779.21,2023-05-09,True,SUP0277,1611
P04382,Blackberrys Watch Yellow,Accessories,Watch,Blackberrys,White,XXL,ethnic,Festive,4562,6152.23,2713.29,2022-11-08,True,SUP0145,1430
P04383,Peter England Wallet Maroon,Accessories,Wallet,Peter England,Mustard,XS,ethnic,Monsoon,7366,10120.62,3839.28,2022-09-21,True,SUP0354,1454
P04384,Allen Solly Tank Top Navy,Tops,Tank Top,Allen Solly,Mustard,L,streetwear,Winter,4820,6166.01,2413.45,2022-04-06,True,SUP0281,1178
P04385,Puma Sports Shoes Mustard,Footwear,Sports Shoes,Puma,Red,XS,casual,Winter,3660,5022.4,2112.51,2020-06-21,True,SUP0321,1733
P04386,Vero Moda Belt Yellow,Accessories,Belt,Vero Moda,Mint,XXL,ethnic,Summer,490,567.73,177.74,2023-07-19,True,SUP0240,516
P04387,Reebok Coat Yellow,Outerwear,Coat,Reebok,Purple,XXL,formal,Festive,7026,8391.1,4126.5,2020-09-02,True,SUP0048,1528
P04388,Uniqlo Wallet Purple,Accessories,Wallet,Uniqlo,Navy,XS,formal,Monsoon,6836,8994.08,3225.37,2021-12-15,True,SUP0088,1600
P04389,LIFE Thermal Innerwear Brown,Innerwear,Thermal Innerwear,LIFE,Pink,S,casual,Festive,220,294.68,90.36,2022-03-14,True,SUP0266,1051
P04390,Global Desi Sports Bra Mint,Activewear,Sports Bra,Global Desi,Black,XL,casual,Winter,4669,5639.31,2228.6,2020-12-11,True,SUP0160,1955
P04391,W Joggers Cream,Bottoms,Joggers,W,Mustard,S,formal,Monsoon,4157,5360.35,2034.51,2021-07-29,True,SUP0226,1008
P04392,Aurelia Mini Dress Orange,Dresses,Mini Dress,Aurelia,Purple,M,luxury,All Season,4169,6068.55,2090.12,2020-05-14,True,SUP0212,1708
P04393,Numero Uno Jacket Red,Outerwear,Jacket,Numero Uno,Navy,XL,ethnic,Festive,12539,17914.88,6173.92,2020-05-25,True,SUP0039,1944
P04394,Forever 21 Hoodie Olive,Tops,Hoodie,Forever 21,Orange,L,office,Winter,2025,3024.65,1066.27,2022-07-11,True,SUP0045,1706
P04395,Forever 21 Windbreaker Yellow,Outerwear,Windbreaker,Forever 21,Navy,M,streetwear,Summer,5816,8518.17,3174.46,2020-10-19,False,SUP0339,725
P04396,Calvin Klein Evening Gown Olive,Dresses,Evening Gown,Calvin Klein,Coral,XL,ethnic,All Season,1511,2244.27,888.11,2021-12-26,True,SUP0036,1320
P04397,H&M Coat Yellow,Outerwear,Coat,H&M,Blue,XS,sporty,Winter,11450,17027.92,6694.67,2022-05-05,True,SUP0059,161
P04398,Calvin Klein Running Shoes White,Activewear,Running Shoes,Calvin Klein,Mustard,M,bohemian,Festive,1217,1430.33,722.54,2024-02-25,True,SUP0126,540
P04399,Zara Loafers Pink,Footwear,Loafers,Zara,Green,XL,formal,Festive,4043,5648.72,1851.51,2021-09-02,True,SUP0389,291
P04400,Allen Solly Skirt Navy,Bottoms,Skirt,Allen Solly,Green,XXL,luxury,Monsoon,1089,1295.27,410.75,2022-06-30,True,SUP0161,825
P04401,LIFE Skirt Coral,Bottoms,Skirt,LIFE,Black,XXL,party,Festive,1662,2486.55,664.77,2021-04-07,True,SUP0030,470
P04402,The Souled Store Sports Bra Mint,Activewear,Sports Bra,The Souled Store,Orange,Free Size,minimalist,All Season,1477,2164.21,706.92,2020-06-15,True,SUP0354,1446
P04403,Myntra Polo Purple,Tops,Polo,Myntra,Navy,XL,casual,Monsoon,2540,2844.73,1192.77,2023-07-31,True,SUP0153,545
P04404,True Blue Denim Jacket Beige,Outerwear,Denim Jacket,True Blue,Beige,XXL,bohemian,Winter,11359,13130.89,5998.1,2023-11-02,True,SUP0082,1853
P04405,Aurelia Jewellery Grey,Accessories,Jewellery,Aurelia,Blue,S,bohemian,All Season,7440,10839.42,3151.01,2023-06-23,True,SUP0220,617
P04406,Bewakoof Kurti Teal,Tops,Kurti,Bewakoof,Yellow,Free Size,bohemian,Winter,4747,5644.4,2673.54,2023-03-13,True,SUP0210,1590
P04407,Adidas Anarkali Purple,Ethnic Wear,Anarkali,Adidas,Yellow,M,streetwear,Monsoon,3005,3389.2,1661.46,2024-05-14,True,SUP0073,733
P04408,Nike Belt Blue,Accessories,Belt,Nike,Cream,M,office,Monsoon,7239,10491.27,3221.2,2020-08-07,True,SUP0012,537
P04409,Peter England Trousers Black,Bottoms,Trousers,Peter England,Mustard,L,bohemian,Summer,243,279.1,117.38,2021-01-16,True,SUP0184,705
P04410,Numero Uno Jeans Cream,Bottoms,Jeans,Numero Uno,Teal,XL,minimalist,Festive,4754,6948.1,2599.68,2021-07-12,True,SUP0253,524
P04411,Zara Hoodie Cream,Tops,Hoodie,Zara,Orange,XXL,minimalist,Winter,3795,5250.05,1688.55,2020-01-21,True,SUP0378,413
P04412,Van Heusen Churidar Pink,Ethnic Wear,Churidar,Van Heusen,Purple,XXL,ethnic,Summer,4076,4786.01,2279.44,2023-08-01,True,SUP0315,1935
P04413,Global Desi Leggings Olive,Bottoms,Leggings,Global Desi,Grey,S,bohemian,Monsoon,896,1063.84,321.23,2024-04-05,True,SUP0258,738
P04414,Tommy Hilfiger Sneakers Mint,Footwear,Sneakers,Tommy Hilfiger,Mustard,S,party,Winter,3572,4671.71,2116.73,2020-10-02,True,SUP0050,1870
P04415,H&M T-Shirt Olive,Tops,T-Shirt,H&M,Yellow,L,streetwear,Festive,2843,3810.36,1385.64,2023-10-15,True,SUP0359,142
P04416,Allen Solly Tank Top White,Tops,Tank Top,Allen Solly,Black,M,bohemian,Festive,4874,6995.07,2036.14,2023-02-16,True,SUP0345,628
P04417,Allen Solly Anarkali Navy,Ethnic Wear,Anarkali,Allen Solly,Beige,XS,casual,All Season,3501,4820.66,1857.8,2022-09-07,True,SUP0197,1787
P04418,H&M Sunglasses Pink,Accessories,Sunglasses,H&M,Green,XS,ethnic,All Season,3907,4768.16,2275.78,2020-01-17,True,SUP0132,1533
P04419,Nykaa Fashion Anarkali Beige,Ethnic Wear,Anarkali,Nykaa Fashion,Teal,Free Size,minimalist,Festive,261,332.59,152.63,2020-07-08,True,SUP0146,743
P04420,Kazo Dupatta Green,Ethnic Wear,Dupatta,Kazo,Beige,XXL,luxury,Festive,1167,1451.7,614.47,2023-03-02,True,SUP0374,440
P04421,Pepe Jeans Briefs Orange,Innerwear,Briefs,Pepe Jeans,Orange,S,minimalist,Winter,237,271.93,135.42,2022-03-22,True,SUP0163,273
P04422,Pepe Jeans Trousers Beige,Bottoms,Trousers,Pepe Jeans,Orange,S,luxury,Winter,4668,6565.73,1876.7,2020-02-27,True,SUP0140,629
P04423,Biba Sandals Purple,Footwear,Sandals,Biba,Beige,XS,sporty,Summer,3288,3728.25,1535.18,2022-12-19,True,SUP0189,1808
P04424,Van Heusen Lehenga Coral,Dresses,Lehenga,Van Heusen,Orange,L,ethnic,All Season,2640,2948.53,1176.45,2021-07-10,True,SUP0298,307
P04425,Mango Briefs Navy,Innerwear,Briefs,Mango,Mint,Free Size,office,Summer,378,543.95,168.26,2020-10-12,False,SUP0055,1381
P04426,Jack & Jones Socks Teal,Innerwear,Socks,Jack & Jones,Blue,XXL,casual,Summer,143,157.79,55.02,2021-06-19,True,SUP0191,1168
P04427,FabIndia Socks White,Innerwear,Socks,FabIndia,Yellow,S,sporty,Festive,191,244.92,103.36,2021-04-05,True,SUP0383,1286
P04428,Louis Philippe Chinos Beige,Bottoms,Chinos,Louis Philippe,Red,XXL,party,Monsoon,402,535.36,218.58,2022-04-17,True,SUP0050,740
P04429,Cover Story Scarf Navy,Accessories,Scarf,Cover Story,Purple,XXL,sporty,All Season,1018,1257.14,436.4,2021-02-05,True,SUP0101,789
P04430,Bewakoof Boxers Coral,Innerwear,Boxers,Bewakoof,Beige,XL,formal,Monsoon,259,341.86,146.58,2024-04-15,True,SUP0122,1786
P04431,Calvin Klein Anarkali Purple,Ethnic Wear,Anarkali,Calvin Klein,Cream,M,bohemian,Monsoon,4072,5000.15,1573.22,2021-06-08,True,SUP0238,662
P04432,Tommy Hilfiger Kurti Beige,Tops,Kurti,Tommy Hilfiger,Grey,XL,bohemian,Festive,1649,1979.17,924.05,2020-11-18,True,SUP0140,1716
P04433,Louis Philippe Blazer Red,Outerwear,Blazer,Louis Philippe,Yellow,M,bohemian,Festive,5889,6868.47,2830.74,2020-09-11,True,SUP0103,1816
P04434,Marks & Spencer Kurti Teal,Tops,Kurti,Marks & Spencer,White,L,office,Summer,361,489.3,186.81,2020-11-07,True,SUP0151,1235
P04435,Blackberrys Blouse Teal,Tops,Blouse,Blackberrys,Coral,XS,party,All Season,840,984.1,403.24,2020-11-01,True,SUP0058,1444
P04436,LIFE Hoodie Grey,Tops,Hoodie,LIFE,Navy,L,ethnic,Winter,1025,1416.48,436.66,2021-11-21,False,SUP0273,1671
P04437,Aurelia Socks White,Innerwear,Socks,Aurelia,Teal,Free Size,ethnic,All Season,283,366.77,137.12,2020-07-26,True,SUP0372,1906
P04438,Koovs Briefs Beige,Innerwear,Briefs,Koovs,Green,L,office,All Season,472,567.63,197.6,2022-09-05,True,SUP0195,1822
P04439,Tommy Hilfiger Socks Purple,Innerwear,Socks,Tommy Hilfiger,Green,XS,ethnic,Winter,113,145.36,45.21,2022-07-16,True,SUP0148,1771
P04440,Marks & Spencer Jewellery Olive,Accessories,Jewellery,Marks & Spencer,Purple,M,office,Summer,2877,3556.24,1474.8,2023-11-22,True,SUP0058,1773
P04441,Mango Dhoti Mint,Ethnic Wear,Dhoti,Mango,Yellow,Free Size,casual,Monsoon,2481,3695.44,1223.84,2023-02-12,True,SUP0110,247
P04442,Libas Jeans Blue,Bottoms,Jeans,Libas,Grey,XXL,luxury,Monsoon,4886,5442.56,2224.08,2020-04-15,True,SUP0052,1699
P04443,Libas Leggings Black,Bottoms,Leggings,Libas,Olive,M,casual,Winter,2849,3585.76,1229.6,2022-02-25,False,SUP0379,847
P04444,Numero Uno Palazzo Yellow,Bottoms,Palazzo,Numero Uno,White,Free Size,formal,Summer,2148,2754.46,1081.32,2020-02-16,True,SUP0333,1788
P04445,Arrow Mini Dress Purple,Dresses,Mini Dress,Arrow,Mustard,Free Size,party,Festive,5043,6714.16,1771.09,2021-06-11,True,SUP0112,1823
P04446,Uniqlo Jacket Mint,Outerwear,Jacket,Uniqlo,Purple,XS,casual,All Season,7509,9711.95,3552.55,2022-12-15,False,SUP0084,456
P04447,All About You Socks Blue,Innerwear,Socks,All About You,White,XS,luxury,Monsoon,565,784.28,204.09,2021-05-18,True,SUP0068,988
P04448,W T-Shirt Maroon,Tops,T-Shirt,W,Mint,XL,party,All Season,379,523.71,204.15,2020-10-29,True,SUP0387,265
P04449,The Souled Store Sports Bra Coral,Activewear,Sports Bra,The Souled Store,Pink,Free Size,minimalist,Winter,4844,5650.0,2279.65,2022-06-19,True,SUP0289,1551
P04450,The Souled Store Socks Maroon,Innerwear,Socks,The Souled Store,Pink,XS,party,Winter,569,764.46,210.65,2022-04-11,True,SUP0334,1407
P04451,Tommy Hilfiger Dupatta Cream,Ethnic Wear,Dupatta,Tommy Hilfiger,Mint,XS,office,Winter,4176,5372.87,1861.26,2020-05-05,True,SUP0247,458
P04452,Calvin Klein Shorts Navy,Bottoms,Shorts,Calvin Klein,Blue,Free Size,office,Festive,2432,3233.4,1212.29,2021-08-25,False,SUP0157,1360
P04453,Dressberry Sandals Coral,Footwear,Sandals,Dressberry,Navy,XXL,office,Monsoon,771,992.69,347.07,2022-11-06,True,SUP0217,1379
P04454,Dressberry Dhoti Grey,Ethnic Wear,Dhoti,Dressberry,Mustard,XL,bohemian,Festive,3118,3594.02,1311.88,2021-07-31,True,SUP0400,1889
P04455,Spykar Dhoti Cream,Ethnic Wear,Dhoti,Spykar,Mint,M,party,Summer,231,289.47,136.8,2024-01-27,False,SUP0187,315
P04456,Allen Solly Casual Dress Cream,Dresses,Casual Dress,Allen Solly,Mint,L,luxury,All Season,10382,12805.38,4315.71,2022-07-26,True,SUP0131,1875
P04457,Koovs Kurta White,Ethnic Wear,Kurta,Koovs,Grey,XL,sporty,Summer,3511,4126.56,1684.58,2020-11-03,True,SUP0136,657
P04458,Roadster Tank Top Black,Tops,Tank Top,Roadster,Beige,M,formal,Summer,2992,4423.6,1504.95,2023-12-26,True,SUP0150,1150
P04459,Mamaearth Oxford Green,Footwear,Oxford,Mamaearth,White,Free Size,ethnic,Summer,5484,6672.89,3036.97,2022-02-18,True,SUP0179,373
P04460,W Track Pants Beige,Activewear,Track Pants,W,White,L,formal,Winter,2887,3755.39,1137.97,2021-04-23,False,SUP0372,1930
P04461,Pepe Jeans Tank Top Olive,Tops,Tank Top,Pepe Jeans,Orange,M,streetwear,Summer,3164,4501.58,1867.42,2022-12-24,True,SUP0341,1754
P04462,Decathlon Salwar Suit Grey,Dresses,Salwar Suit,Decathlon,Navy,L,bohemian,Monsoon,5053,5882.04,2002.57,2021-03-22,True,SUP0156,1892
P04463,Peter England Loafers Olive,Footwear,Loafers,Peter England,Coral,L,bohemian,Winter,3980,4663.04,2324.71,2020-06-01,True,SUP0253,1436
P04464,Calvin Klein Bra Teal,Innerwear,Bra,Calvin Klein,Beige,XXL,streetwear,Monsoon,187,208.89,84.51,2021-12-29,True,SUP0105,1464
P04465,All About You Gym Vest Red,Activewear,Gym Vest,All About You,Pink,XS,bohemian,All Season,4636,5743.22,1673.59,2022-01-24,True,SUP0371,223
P04466,Numero Uno Mini Dress Mint,Dresses,Mini Dress,Numero Uno,Red,S,office,Summer,2749,3629.97,1166.64,2020-03-16,True,SUP0081,1783
P04467,Mango Socks Pink,Innerwear,Socks,Mango,Teal,Free Size,luxury,Monsoon,601,688.5,266.66,2023-02-17,True,SUP0308,832
P04468,Louis Philippe Cap Red,Accessories,Cap,Louis Philippe,Red,L,casual,All Season,3246,4090.83,1805.26,2024-05-16,True,SUP0025,603
P04469,Uniqlo Watch Blue,Accessories,Watch,Uniqlo,Mint,XXL,ethnic,All Season,6181,7173.57,2250.43,2023-10-11,True,SUP0126,1337
P04470,Here&Now Sports Bra Yellow,Activewear,Sports Bra,Here&Now,Green,M,office,Summer,4105,5533.22,1801.61,2023-02-08,True,SUP0259,1751
P04471,FabIndia Sherwani Coral,Ethnic Wear,Sherwani,FabIndia,Olive,XXL,ethnic,All Season,4779,5981.86,1801.57,2021-09-05,True,SUP0103,362
P04472,Zara Skirt Mint,Bottoms,Skirt,Zara,Orange,M,streetwear,Festive,3700,4582.96,1555.7,2021-01-28,True,SUP0108,1359
P04473,Van Heusen Shirt Cream,Tops,Shirt,Van Heusen,Navy,XS,office,All Season,3125,4106.65,1758.55,2020-06-18,True,SUP0006,196
P04474,Biba Loafers Navy,Footwear,Loafers,Biba,Brown,M,luxury,Winter,1978,2836.49,1005.48,2021-10-07,True,SUP0282,1613
P04475,Reebok Leggings Purple,Bottoms,Leggings,Reebok,Maroon,XXL,bohemian,Summer,2823,3307.45,1531.2,2022-07-05,True,SUP0329,730
P04476,AND Leggings Brown,Bottoms,Leggings,AND,Purple,XL,ethnic,Monsoon,1240,1742.47,711.53,2021-11-22,True,SUP0236,933
P04477,Levis Hoodie Mint,Tops,Hoodie,Levis,White,L,party,Winter,1463,1985.36,564.02,2023-08-10,True,SUP0133,1192
P04478,W Kurti Teal,Tops,Kurti,W,Brown,M,bohemian,Winter,2714,4038.9,1271.07,2022-01-20,True,SUP0268,1492
P04479,Numero Uno Sneakers Mint,Footwear,Sneakers,Numero Uno,Teal,Free Size,casual,Winter,4532,6620.38,2562.32,2024-01-04,True,SUP0040,1825
P04480,Allen Solly Lehenga Olive,Dresses,Lehenga,Allen Solly,Olive,XL,formal,Monsoon,7100,9843.3,3246.5,2020-04-03,True,SUP0115,1639
P04481,U.S. Polo Hoodie Coral,Tops,Hoodie,U.S. Polo,Navy,XS,minimalist,Winter,2224,3132.26,842.67,2023-06-25,True,SUP0334,1921
P04482,All About You Jewellery Grey,Accessories,Jewellery,All About You,Yellow,Free Size,sporty,Summer,6747,9823.59,2459.48,2023-11-10,True,SUP0188,647
P04483,Spykar Compression Tights Yellow,Activewear,Compression Tights,Spykar,Cream,L,formal,All Season,2904,3902.78,1398.44,2021-05-17,True,SUP0095,1894
P04484,Puma Churidar Pink,Ethnic Wear,Churidar,Puma,Green,XS,minimalist,Winter,583,694.61,234.92,2020-03-12,True,SUP0082,1885
P04485,Zara Sunglasses Pink,Accessories,Sunglasses,Zara,Purple,XXL,sporty,Monsoon,798,1162.79,295.61,2021-09-18,True,SUP0006,264
P04486,Decathlon Jacket Yellow,Outerwear,Jacket,Decathlon,Orange,L,formal,Summer,3783,4493.2,1737.89,2022-08-11,True,SUP0061,1341
P04487,Global Desi Joggers Coral,Bottoms,Joggers,Global Desi,Pink,L,party,All Season,2907,4164.35,1700.06,2020-10-12,True,SUP0177,1947
P04488,Here&Now Joggers Orange,Bottoms,Joggers,Here&Now,Red,S,minimalist,Monsoon,2041,3021.12,960.96,2023-04-30,True,SUP0391,1571
P04489,LIFE Socks Navy,Innerwear,Socks,LIFE,Pink,M,party,Festive,771,927.34,358.8,2020-04-25,True,SUP0248,1162
P04490,U.S. Polo Anarkali Mustard,Ethnic Wear,Anarkali,U.S. Polo,Beige,XL,formal,Summer,258,371.27,120.76,2023-08-01,True,SUP0393,208
P04491,True Blue Kurti Navy,Tops,Kurti,True Blue,Brown,Free Size,luxury,Festive,3847,5347.4,1832.3,2021-08-31,True,SUP0265,330
P04492,Global Desi Anarkali Brown,Ethnic Wear,Anarkali,Global Desi,Yellow,XL,casual,Summer,4407,5611.1,2530.63,2021-06-26,True,SUP0013,1162
P04493,Myntra Watch Teal,Accessories,Watch,Myntra,Mustard,M,luxury,Summer,7563,9111.13,2835.82,2022-11-20,True,SUP0021,752
P04494,Van Heusen Tank Top Beige,Tops,Tank Top,Van Heusen,Blue,L,casual,Monsoon,4436,5599.24,1900.81,2024-01-28,True,SUP0148,1641
P04495,Here&Now Mini Dress Mustard,Dresses,Mini Dress,Here&Now,Navy,Free Size,formal,Winter,1619,1893.05,704.53,2023-02-17,True,SUP0279,961
P04496,Dressberry Watch Olive,Accessories,Watch,Dressberry,Beige,M,minimalist,All Season,5496,6807.65,2313.85,2022-09-11,False,SUP0262,1333
P04497,Uniqlo Saree Olive,Dresses,Saree,Uniqlo,Black,XXL,sporty,Summer,2416,3348.5,859.08,2020-08-09,True,SUP0263,1162
P04498,Forever 21 Maxi Dress Coral,Dresses,Maxi Dress,Forever 21,Green,XL,streetwear,Monsoon,1741,2349.11,899.15,2023-08-12,True,SUP0230,1643
P04499,LIFE Hoodie Black,Tops,Hoodie,LIFE,Mustard,XXL,luxury,Summer,4209,6112.16,2082.95,2022-09-10,True,SUP0200,1194
P04500,FabIndia Loafers Maroon,Footwear,Loafers,FabIndia,Olive,S,ethnic,Winter,3202,4656.84,1655.1,2020-10-21,True,SUP0348,1240
P04501,Myntra Running Shoes Navy,Activewear,Running Shoes,Myntra,Coral,Free Size,streetwear,Festive,4273,6324.13,1641.93,2024-03-29,True,SUP0369,1087
P04502,Blackberrys Jeans Orange,Bottoms,Jeans,Blackberrys,Black,XXL,party,Monsoon,3253,3825.9,1743.15,2020-04-28,True,SUP0036,1950
P04503,Zara Shirt Mint,Tops,Shirt,Zara,Teal,Free Size,minimalist,Summer,2703,3055.51,1604.0,2023-01-28,True,SUP0338,686
P04504,Global Desi Joggers Orange,Bottoms,Joggers,Global Desi,Navy,XS,luxury,Monsoon,351,427.56,137.12,2020-09-10,False,SUP0009,1878
P04505,True Blue Socks White,Innerwear,Socks,True Blue,Beige,L,party,Summer,773,951.4,275.28,2020-04-15,True,SUP0046,1516
P04506,The Souled Store Sherwani Brown,Ethnic Wear,Sherwani,The Souled Store,Olive,XXL,casual,Monsoon,1377,1732.64,740.08,2021-02-13,True,SUP0063,122
P04507,Cover Story Coat Coral,Outerwear,Coat,Cover Story,Purple,XS,streetwear,Winter,13413,16446.56,6374.14,2021-11-01,True,SUP0287,1970
P04508,True Blue Oxford Maroon,Footwear,Oxford,True Blue,Green,S,formal,Monsoon,1482,1784.47,637.68,2023-04-21,True,SUP0209,434
P04509,Cover Story Kurta Orange,Ethnic Wear,Kurta,Cover Story,Grey,L,ethnic,All Season,3293,4054.52,1237.12,2024-01-19,True,SUP0174,1950
P04510,Myntra Sandals Black,Footwear,Sandals,Myntra,Mint,S,streetwear,Summer,2764,4100.46,1084.2,2021-07-22,True,SUP0225,744
